,QUARTER,TIME_REMAINING,MIAMI_ACTION,WASHINGTON_ACTION,MIAMI_SCORE,WASHINGTON_SCORE
445,4,0:16.0,K. Olynyk makes 2-pt dunk from 2 ft (assist by D. Wade),,111,106
446,4,0:16.0,,Washington full timeout,111,106
447,4,0:16.0,D. Jones enters the game for K. Olynyk,,111,106
448,4,0:16.0,,B. Portis enters the game for C. Randle,111,106
449,4,0:14.0,,T. Bryant misses 3-pt jump shot from 27 ft,111,106
450,4,0:10.0,,Offensive rebound by Team,111,106
451,4,0:07.0,,B. Beal misses 3-pt jump shot from 26 ft,111,106
452,4,0:06.0,,Offensive rebound by T. Bryant,111,106
453,4,0:06.0,,T. Bryant makes 2-pt dunk from 1 ft,111,108
454,4,0:00.0,Personal foul by T. Bryant (drawn by B. Adebayo),,111,108
455,4,0:00.0,B. Adebayo makes free throw 1 of 2,,112,108
456,4,0:00.0,B. Adebayo makes free throw 2 of 2,,113,108
