,QUARTER,TIME_REMAINING,MINNESOTA_ACTION,MEMPHIS_ACTION,MINNESOTA_SCORE,MEMPHIS_SCORE
443,4,1:13.0,Shooting foul by V. Carter (drawn by A. Wiggins),,93,94
444,4,1:13.0,A. Wiggins misses free throw 1 of 2,,93,94
445,4,1:13.0,Offensive rebound by Team,,93,94
446,4,1:13.0,A. Wiggins misses free throw 2 of 2,,93,94
447,4,1:12.0,,Defensive rebound by V. Carter,93,94
448,4,0:57.0,,M. Gasol makes 2-pt jump shot from 12 ft (assist by M. Conley),93,96
449,4,0:43.0,K. Towns misses 3-pt jump shot from 26 ft,,93,96
450,4,0:42.0,,Defensive rebound by V. Carter,93,96
451,4,0:24.0,,M. Conley makes 2-pt jump shot from 17 ft,93,98
452,4,0:24.0,Minnesota full timeout,,93,98
453,4,0:24.0,,J. Ennis enters the game for M. Conley,93,98
454,4,0:15.0,Z. LaVine makes 3-pt jump shot from 25 ft (assist by K. Towns),,96,98
455,4,0:15.0,,Memphis full timeout,96,98
456,4,0:15.0,,M. Conley enters the game for J. Ennis,96,98
457,4,0:14.0,,Personal foul by K. Towns (drawn by M. Conley),96,98
458,4,0:14.0,,M. Conley makes free throw 1 of 2,96,99
459,4,0:14.0,,M. Conley makes free throw 2 of 2,96,100
460,4,0:09.0,Turnover by R. Rubio (step out of bounds),,96,100
461,4,0:09.0,,Personal take foul by R. Rubio (drawn by J. Green),96,100
462,4,0:09.0,,J. Green makes free throw 1 of 2,96,101
463,4,0:09.0,,J. Green makes free throw 2 of 2,96,102
464,4,0:03.0,Z. LaVine misses 3-pt jump shot from 25 ft,,96,102
465,4,0:02.0,Offensive rebound by A. Wiggins,,96,102
466,4,0:02.0,Shooting foul by V. Carter (drawn by A. Wiggins),,96,102
467,4,0:02.0,A. Wiggins makes free throw 1 of 2,,97,102
468,4,0:02.0,A. Wiggins makes free throw 2 of 2,,98,102
