,QUARTER,TIME_REMAINING,CLEVELAND_ACTION,NEW YORK_ACTION,CLEVELAND_SCORE,NEW YORK_SCORE
0,1,11:35.0,,K. Porziņģis misses 3-pt jump shot from 24 ft,0,0
1,1,11:33.0,Defensive rebound by L. James,,0,0
2,1,11:16.0,J. Smith makes 3-pt jump shot from 25 ft (assist by K. Love),,3,0
3,1,11:00.0,,Turnover by J. Calderón (bad pass),3,0
4,1,10:44.0,J. Smith makes 3-pt jump shot from 24 ft (assist by K. Love),,6,0
5,1,10:32.0,,R. Lopez misses 2-pt jump shot from 6 ft,6,0
6,1,10:31.0,,Offensive rebound by Team,6,0
7,1,10:29.0,,J. Calderón misses 2-pt jump shot from 14 ft,6,0
8,1,10:27.0,,Offensive rebound by K. Porziņģis,6,0
9,1,10:26.0,,K. Porziņģis makes 2-pt layup from 1 ft,6,2
10,1,10:08.0,L. James misses 3-pt jump shot from 24 ft,,6,2
11,1,10:06.0,,Defensive rebound by K. Porziņģis,6,2
12,1,10:01.0,,Turnover by J. Calderón (bad pass; steal by L. James),6,2
13,1,9:54.0,L. James makes 2-pt layup from 1 ft (assist by M. Williams),,8,2
14,1,9:32.0,,C. Anthony makes 3-pt jump shot from 24 ft (assist by K. Porziņģis),8,5
15,1,9:17.0,Shooting foul by C. Anthony (drawn by L. James),,8,5
16,1,9:17.0,L. James makes free throw 1 of 2,,9,5
17,1,9:17.0,L. James makes free throw 2 of 2,,10,5
18,1,8:57.0,,Turnover by J. Calderón (bad pass; steal by T. Mozgov),10,5
19,1,8:49.0,K. Love makes 3-pt jump shot from 24 ft (assist by L. James),,13,5
20,1,8:41.0,,New York full timeout,13,5
21,1,8:27.0,,Shooting foul by T. Mozgov (drawn by C. Anthony),13,5
22,1,8:27.0,,C. Anthony makes free throw 1 of 2,13,6
23,1,8:27.0,,C. Anthony makes free throw 2 of 2,13,7
24,1,8:08.0,L. James makes 2-pt jump shot from 10 ft,,15,7
25,1,7:54.0,,C. Anthony makes 2-pt jump shot from 6 ft,15,9
26,1,7:36.0,Turnover by M. Williams (lost ball),,15,9
27,1,7:24.0,,C. Anthony makes 3-pt jump shot from 24 ft (assist by R. Lopez),15,12
28,1,7:07.0,Turnover by M. Williams (bad pass; steal by J. Calderón),,15,12
29,1,6:46.0,,R. Lopez misses 2-pt hook shot from 3 ft,15,12
30,1,6:44.0,Defensive rebound by T. Mozgov,,15,12
31,1,6:37.0,Shooting foul by R. Lopez (drawn by T. Mozgov),,15,12
32,1,6:37.0,T. Mozgov makes free throw 1 of 2,,16,12
33,1,6:37.0,T. Mozgov makes free throw 2 of 2,,17,12
34,1,6:18.0,,J. Calderón makes 2-pt jump shot from 21 ft,17,14
35,1,6:04.0,L. James makes 2-pt dunk at rim (assist by M. Williams),,19,14
36,1,5:44.0,,Turnover by R. Lopez (offensive goaltending),19,14
37,1,5:44.0,R. Jefferson enters the game for L. James,,19,14
38,1,5:33.0,T. Mozgov makes 2-pt jump shot from 16 ft (assist by M. Williams),,21,14
39,1,5:19.0,,J. Calderón makes 3-pt jump shot from 24 ft (assist by C. Anthony),21,17
40,1,5:05.0,K. Love misses 3-pt jump shot from 25 ft,,21,17
41,1,5:03.0,,Defensive rebound by K. Porziņģis,21,17
42,1,4:48.0,,C. Anthony makes 2-pt jump shot from 13 ft,21,19
43,1,4:39.0,M. Williams misses 2-pt jump shot from 10 ft,,21,19
44,1,4:37.0,Offensive rebound by K. Love,,21,19
45,1,4:36.0,Personal foul by J. Calderón (drawn by K. Love),,21,19
46,1,4:36.0,,J. Grant enters the game for J. Calderón,21,19
47,1,4:36.0,M. Dellavedova enters the game for M. Williams,,21,19
48,1,4:25.0,R. Jefferson misses 3-pt jump shot from 25 ft,,21,19
49,1,4:23.0,Offensive rebound by K. Love,,21,19
50,1,4:17.0,M. Dellavedova misses 3-pt jump shot from 24 ft,,21,19
51,1,4:17.0,,Defensive rebound by Team,21,19
52,1,4:17.0,Loose ball foul by K. Love (drawn by K. Porziņģis),,21,19
53,1,3:52.0,,C. Anthony misses 3-pt jump shot from 25 ft,21,19
54,1,3:50.0,Defensive rebound by K. Love,,21,19
55,1,3:45.0,J. Smith misses 3-pt jump shot from 25 ft,,21,19
56,1,3:43.0,,Defensive rebound by J. Grant,21,19
57,1,3:29.0,,K. Porziņģis misses 3-pt jump shot from 24 ft,21,19
58,1,3:27.0,,Offensive rebound by R. Lopez,21,19
59,1,3:14.0,,C. Anthony makes 2-pt jump shot from 21 ft,21,21
60,1,3:13.0,Cleveland full timeout,,21,21
61,1,3:13.0,T. Thompson enters the game for T. Mozgov,,21,21
